id,name
593423,Frankie Montas
620439,Franklin Barreto
800338,Franklin Gomez
642584,Franklyn Kilome
814288,Franly Urena
614177,Franmil Reyes
686642,Fraser Ellard
518692,Freddie Freeman
666023,Freddy Fermin
520471,Freddy Galvis
642547,Freddy Peralta
676206,Freddy Tarnok
700824,Freylin Minyety
642585,Félix Bautista
570240,Félix Peña
656620,Gabe Klobosits
642100,Gabe Speier
683733,Gabriel Aguilera
672356,Gabriel Arias
682858,Gabriel Barbosa
681813,Gabriel Cotto
672515,Gabriel Moreno
694050,Gabriel Reyes
687282,Gabriel Rincones
673394,Gabriel Yanez
804948,Gage Stanifer
669398,Gage Workman
695721,Gage Ziehl
807720,Garret Forrester
670183,Garrett Acton
806634,Garrett Apker
664076,Garrett Cleavinger
643265,Garrett Cooper
676979,Garrett Crochet
641658,Garrett Hampson
682051,Garrett Hill
680729,Garrett McDaniels
669003,Garrett Mitchell
572070,Garrett Richards
676881,Garrett Schoenle
596117,Garrett Stubbs
676477,Garrett Whitlock
596142,Gary Sánchez
668970,Gavin Hollowell
666158,Gavin Lux
657757,Gavin Sheets
694813,Gavin Stone
668909,Gavin Williams
664129,Geoff Hartlieb
687280,Geoffrey Gilbert
669923,George Kirby
806146,George Lombard
666277,George Soriano
543807,George Springer
671655,George Valera
672695,Geraldo Perdomo
467827,Gerardo Parra
622103,Gerardo Reyes
608566,Germán Márquez
543037,Gerrit Cole
642520,Gerson Garabito
642575,Gerson Moreno
519317,Giancarlo Stanton
807625,Gilberto Batista
665482,Gilberto Celestino
461829,Gio Gonzalez
570482,Gio Urshela
606149,Giovanny Gallegos
657248,Glenn Otto
687426,Glenn Santiago
642098,Glenn Sparkman
650402,Gleyber Torres
700669,Gordon Graceffo
641741,Gosuke Katoh
666197,Grae Kessinger
668933,Graham Ashcraft
688363,Graham Pauley
681982,Grant Anderson
594795,Grant Dayton
701643,Grant Hartwig
680880,Grant Holman
656550,Grant Holmes
667428,Grant Koch
687529,Grant McCray
691799,Grant Taylor
664991,Grant Wolfram
606988,Grayson Greiner
680570,Grayson Rodriguez
806362,Grayson Thurman
656185,Greg Allen
681888,Greg Cullen
656364,Greg Deichmann
594824,Greg Garcia
518813,Greg Holland
675659,Greg Jones
669711,Greg Weissert
682284,Gregoris Chalas
691625,Gregory Duran
570256,Gregory Polanco
666619,Gregory Santos
642397,Gregory Soto
700356,Greiber Mendez
656288,Griffin Canning
665052,Griffin Conine
643377,Griffin Jax
628338,Guillermo Heredia
670871,Guillo Zuñiga
683002,Gunnar Henderson
680684,Gunnar Hoglund
686763,Gunner Mayer
694964,Gus Hughes
681402,Gus Varland
672569,Gustavo Campero
650893,Génesis Cabrera
673490,Ha-Seong Kim
668470,Hagen Danner
684516,Hancel Rincon
668968,Hans Crouse
694215,Hans Montero
570663,Hansel Robles
593643,Hanser Alberto
605612,Harold Castro
623912,Harold Ramírez
664056,Harrison Bader
695461,Harrison Spohn
695670,Harry Ford
676902,Harry Rutkowski
806185,Hayden Birdsong
802686,Hayden Harris
675296,Hayden Merda
688354,Hayden Minton
663584,Hayden Senger
669713,Hayden Wesneski
592390,Heath Hembree
660431,Hector Perez
671218,Heliot Ramos
680779,Henry Davis
683510,Henry Gomez
700649,Henry Lalane
592656,Henry Ramos
672950,Henry Valencio
681715,Heriberto Hernandez
541650,Hernán Pérez
677008,Heston Kjerstad
617228,Hirokazu Sawamura
665048,Hobie Harris
571948,Hoby Milner
663687,Hogan Harris
695366,Holt Jones
456701,Homer Bailey
804546,Hoss Brewer
435062,Howie Kendrick
660829,Hoy Park
623211,Huascar Brazobán
660623,Huascar Ynoa
681370,Hudson Haskin
680893,Huey Morrill
600858,Humberto Arteaga
528748,Humberto Castellanos
650668,Humberto Mejía
800213,Hung-Leng Chang
682995,Hunter Barco
685801,Hunter Bigge
666183,Hunter Bishop
686613,Hunter Brown
690928,Hunter Dobbins
641531,Hunter Dozier
676439,Hunter Feduccia
683769,Hunter Gaddis
696100,Hunter Goodman
668881,Hunter Greene
640451,Hunter Harvey
702119,Hunter Hayes
808788,Hunter Hodges
804592,Hunter Hoopes
670462,Hunter Owen
452254,Hunter Pence
592669,Hunter Renfroe
667663,Hunter Stovall
676702,Hunter Stratton
519326,Hunter Strickland
621056,Hunter Wood
694462,Hurston Waldrep
660365,Hyeon-jong Yang
808975,Hyeseong Kim
547943,Hyun Jin Ryu
593576,Héctor Neris
699302,Héctor Rodríguez
444468,Héctor Rondón
502327,Héctor Santiago
666120,Ian Anderson
686657,Ian Churchill
664139,Ian Gibaut
641656,Ian Hamilton
664023,Ian Happ
453178,Ian Kennedy
571871,Ian Krol
691588,Ian Lewis
693855,Ian Seymour
692829,Ignacio Briceno
545121,Ildemaro Vargas
800308,Inmer Lobo
691774,Irv Carter
685829,Irvin Machuca
806522,Irving Cota
676761,Irving Lopez
686555,Isaac Collins
676755,Isaac Mattson
670623,Isaac Paredes
663462,Isaiah Campbell
656371,Isan Díaz
656462,Isiah Gilliam
643396,Isiah Kiner-Falefa
672832,Israel Pineda
622668,Ivan Castillo
813676,Ivran Romero
671056,Iván Herrera
467100,Iván Nova
809100,Ixan Henderson
457918,J. A. Happ
656266,J. B. Bukauskas
605525,J. B. Wendelken
641555,J. C. Escarra
683330,J. C. Masson
650496,J. C. Mejía
605204,J. D. Davis
670456,J. D. Hammer
502110,J. D. Martinez
656695,J. J. Matijevic
641487,J. P. Crawford
656420,J. P. Feyereisen
641585,J. P. France
679881,J. P. Martínez
685364,J. P. Massey
571974,J. R. Murphy
608638,J. T. Chargois
822950,J. T. Etheridge
669372,J. T. Ginn
592663,J. T. Realmuto
668709,JJ Bleday
803039,JJ Sanchez
656943,JJ Schwarz
676664,JP Sears
664141,JT Brubaker
595375,JT Riddle
592444,JaCoby Jones
695506,Jac Caglianone
605240,Jace Fry
690291,Jace Jung
607054,Jace Peterson
806585,Jack Dallas
676263,Jack Dreyer
828749,Jack Eshleman
701469,Jack Findlay
656427,Jack Flaherty
686282,Jack Gowen
686799,Jack Kochanowicz
677223,Jack Larsen
683004,Jack Leiter
669193,Jack Little
688757,Jack Lynch
605346,Jack López
608686,Jack Mayfield
694380,Jack Moss
680891,Jack Neely
804665,Jack Noble
672552,Jack O'Loughlin
678022,Jack Perkins
667652,Jack Ralston
694662,Jack Sokol
669261,Jack Suwinski
676466,Jack Winkler
598265,Jackie Bradley
814431,Jackson Castillo
694192,Jackson Chourio
687714,Jackson Cluff
690977,Jackson Fristoe
703104,Jackson Hicks
702616,Jackson Holliday
695549,Jackson Jobe
663804,Jackson Kowar
701538,Jackson Merrill
671131,Jackson Rutledge
623451,Jackson Stephens
676194,Jackson Tetreault
680232,Jackson Wolf
676070,Jacob Amaya
606930,Jacob Barnes
669436,Jacob Heatherly
674441,Jacob Hurtubise
801881,Jacob Jenkins-Cowart
827526,Jacob Kisting
656641,Jacob Latz
621082,Jacob Lemoine
682052,Jacob Lopez
689200,Jacob Melton
702571,Jacob Miller
694819,Jacob Misiorowski
641924,Jacob Nottingham
702544,Jacob Reimer
615699,Jacob Robson
607732,Jacob Stallings
621097,Jacob Waguespack
657097,Jacob Webb
607111,Jacob Wilson
805779,Jacob Wilson
696285,Jacob Young
594798,Jacob deGrom
695276,Jacoby Long
677955,Jaden Hill
701437,Jaden Rudd
663330,Jahmai Jones
642545,Jaime Barría
665856,Jair Camargo
545064,Jairo Díaz
683568,Jairo Iriarte
666906,Jake Alu
453562,Jake Arrieta
641343,Jake Bauers
656234,Jake Bird
814005,Jake Bloss
641394,Jake Brentz
694860,Jake Brooks
669394,Jake Burger
595909,Jake Cave
664776,Jake Cousins
630105,Jake Cronenworth
691939,Jake DeLeo
518617,Jake Diekman
671109,Jake Eder
801619,Jake Faherty
607188,Jake Faria
670288,Jake Fishman
641584,Jake Fraley
606993,Jake Hager
663977,Jake Higginbotham
663623,Jake Irvin
657228,Jake Jewell
571875,Jake Lamb
663968,Jake Mangum
545350,Jake Marisnick
664983,Jake McCarthy
459429,Jake McGee
676694,Jake Meyers
805725,Jake Miller
623470,Jake Newberry
669738,Jake Noll
543606,Jake Odorizzi
669449,Jake Palisch
502593,Jake Petricka
596082,Jake Reed
668670,Jake Rogers
676595,Jake Scheiner
827620,Jake Shirk
670237,Jake Slaughter
673904,Jake Walsh
673858,Jake Wong
663765,Jake Woodford
828471,Jakob Hall
596001,Jakob Junis
805300,Jakob Marsee
656883,Jakson Reetz
656222,Jalen Beeks
630263,James Bourque
624586,James Hoyt
621076,James Kaprielian
675916,James Karinchak
663704,James McArthur
543510,James McCann
703231,James Meeker
664942,James Naile
656803,James Norwood
681546,James Outman
572020,James Paxton
572021,James Pazos
642073,James Sherfy
695578,James Wood
592791,Jameson Taillon
642197,Jamie Westbrook
676857,Jancarlos Cintron
594311,Jandel Gustave
676083,Janson Junk
642220,Jantzen Witte
592419,Jared Hoying
453172,Jared Hughes
683003,Jared Jones
657649,Jared Koenig
805723,Jared Lyons
666931,Jared Oliva
680764,Jared Poland
691858,Jared Serna
694363,Jared Shuster
676660,Jared Solomon
669707,Jared Triolo
665120,Jared Walsh
695244,Jared Wetherbee
676724,Jared Young
606424,Jarlín García
672284,Jarred Kelenic
680776,Jarren Duran
806337,Jarret Whorff
502481,Jarrod Dyson
687749,Jase Bowen
592094,Jason Adam
669920,Jason Alexander
488771,Jason Castro
641511,Jason Delay
822503,Jason Doktorczyk
671345,Jason Foley
518792,Jason Heyward
543401,Jason Kipnis
607249,Jason Krizan
641829,Jason Martin
691013,Jason Savacool
613564,Jason Vosler
691176,Jasson Domínguez
813891,Jatnk Diaz
694495,Javen Coleman
665871,Javier Assad
595879,Javier Báez
691922,Javier Rivas
691594,Javier Sanoja
642770,Javy Guerra
457915,Javy Guerra
680890,Jax Biggers
457803,Jay Bruce
664852,Jay Flaa
543351,Jay Jackson
700849,Jay Schueler
681151,Jayden Murray
692838,Jaydenn Estanista
664041,Jaylin Davis
682144,Jayvien Sandridge
665862,Jazz Chisholm
691893,Jean Cabrera
800463,Jean Joseph
516416,Jean Segura
701370,JeanPierre Ortiz
476704,Jed Lowrie
576397,Jedd Gyorko
656257,Jeff Brigham
676105,Jeff Criswell
656546,Jeff Hoffman
689167,Jeff Lindgren
425772,Jeff Mathis
643446,Jeff McNeil
502188,Jeff Samardzija
605488,Jeffrey Springs
800251,Jeffry Rosa
691645,Jefrey De Los Santos
622446,Jefry Rodríguez
600869,Jeimer Candelario
595191,Jerad Eickhoff
691926,Jeral Toledo
666464,Jerar Encarnacion
669093,Jeremiah Estrada
669236,Jeremiah Jackson
676886,Jeremy Beasley
502026,Jeremy Jeffress
665161,Jeremy Peña
650339,Jermaine Palacios
592145,Jesse Biddle
445926,Jesse Chavez
534910,Jesse Hahn
669947,Jesse Scholtens
608385,Jesse Winker
800305,Jesus Baez
699018,Jesus Clode
672911,Jesus Cruz
698929,Jesus Hernandez
683679,Jesus Rodriguez
542583,Jesús Aguilar
665846,Jesús Bastidas
666200,Jesús Luzardo
660821,Jesús Sánchez
622786,Jesús Tinoco
669023,Jeter Downs
702518,Jett Williams
544727,Jeurys Familia
605194,Jharel Cotton
661395,Jhoan Durán
664584,Jhon Romero
646242,Jhonathan Díaz
698934,Jhoniel Serrano
678877,Jhonkensy Noel
640902,Jhonny Pereda
666745,Jhony Brito
691373,Jhostynxon Garcia
468504,Jhoulys Chacín
678225,Ji Hwan Bae
596847,Ji Man Choi
805347,Jim Jarvis
622772,Jimmy Cordero
699625,Jimmy Crooks
623474,Jimmy Herget
676939,Jimmy Herron
669424,Jimmy Lambert
519076,Jimmy Nelson
642231,Jimmy Yacabonis
691829,Jiorgeny Casimiri
666176,Jo Adell
668941,JoJo Romero
465657,Joakim Soria
672851,Joan Adon
592626,Joc Pederson
669618,Joe Barlow
607352,Joe Biagini
671212,Joe Boyle
656388,Joe Dunand
642840,Joe Harvey
621529,Joe Hudson
682175,Joe Jacques
641729,Joe Jiménez
523260,Joe Kelly
686747,Joe La Sorsa
573009,Joe Mantiply
663411,Joe McCarthy
701464,Joe Miller
605397,Joe Musgrove
643478,Joe Palumbo
605412,Joe Panik
669309,Joe Perez
666143,Joe Rizzo
697812,Joe Rock
605452,Joe Ross
809898,Joe Ruzicka
657746,Joe Ryan
501925,Joe Smith
699309,Joel Díaz
669270,Joel Kuhnel
606303,Joel Payamps
666711,Joel Peguero
570257,Joely Rodríguez
663698,Joey Bart
676282,Joey Cantillo
683155,Joey Estes
608336,Joey Gallo
680702,Joey Gerber
607216,Joey Krehbiel
694388,Joey Loperfido
664192,Joey Lucchesi
608841,Joey Meneses
680765,Joey Murray
687401,Joey Ortiz
572073,Joey Rickard
458015,Joey Votto
621563,Joey Wendle
666214,Joey Wentz
686894,Joey Wiemer
622666,Johan Camargo
670912,Johan Oviedo
629498,Johan Quezada
679032,Johan Rojas
696059,Johan Simon
607430,John Andreoli
446099,John Axford
605154,John Brebbia
800476,John Cruz
595928,John Curtiss
607231,John Gant
543308,John Hicks
667463,John King
669111,John McMillon
607644,John Means
596056,John Nogowski
670231,John Rave
680701,John Rooney
670167,John Schreiber
670251,John Wilson
801333,Johnathan Harmon
702300,Johnathan Lavallee
671286,Johnathan Rodríguez
641561,Johneshwy Fargas
456501,Johnny Cueto
542932,Jon Berti
641541,Jon Duplantier
592351,Jon Gray
445055,Jon Jay
452657,Jon Lester
572138,Jon Singleton
681146,Jonah Bride
641680,Jonah Heim
802373,Jonah Hurney
804636,Jonah Tong
682729,Jonatan Clase
666018,Jonathan Aranda
660620,Jonathan Araúz
642834,Jonathan Bermúdez
680742,Jonathan Bowlan
686563,Jonathan Cannon
641505,Jonathan Davis
669169,Jonathan Heasley
642546,Jonathan Hernández
656547,Jonathan Holder
663697,Jonathan India
642528,Jonathan Loáisiga
518960,Jonathan Lucroy
664966,Jonathan Morales
680716,Jonathan Ornelas
686402,Jonathan Petit
702752,Jonathan Pintaro
570731,Jonathan Schoop
828716,Jonathan Stevens
680692,Jonathan Stiever
542340,Jonathan Villar
807835,Jonawel Valdez
806430,Jonh Henriquez
676356,Jonny DeLuca
678391,Jorbit Vivas
666364,Jordan Balazovic
687597,Jordan Beck
703103,Jordan Carr
672478,Jordan Diaz
805301,Jordan Dissin
676821,Jordan Fowler
677954,Jordan Groshans
663855,Jordan Hicks
656548,Jordan Holloway
691783,Jordan Lawlar
673929,Jordan Leasure
656669,Jordan Luplow
543475,Jordan Lyles
671960,Jordan Marks
696291,Jordan McCants
656756,Jordan Montgomery
605447,Jordan Romano
642068,Jordan Sheffield
701833,Jordan Viars
691023,Jordan Walker
607179,Jordan Weems
676059,Jordan Westburg
696136,Jordan Wicks
657141,Jordan Yamamoto
519455,Jordan Zimmermann
679025,Jordi Martinez
802742,Jordy Luciano
474568,Jordy Mercer
677941,Jordyn Adams
687567,Jorel Ortega
660896,Jorge Alcalá
595751,Jorge Alfaro
678489,Jorge Barrosa
593528,Jorge Bonifacio
672850,Jorge Caballero
700305,Jorge De Leon
660422,Jorge Guzmán
605347,Jorge López
622761,Jorge Mateo
671250,Jorge Oña
593871,Jorge Polanco
685729,Jorge Ramos
624585,Jorge Soler
800423,Jorger Petri
622700,Jose Chávez
692030,Jose Corniell
692369,Jose Davila
682627,Jose De La Cruz
681631,Jose Diaz
664744,Jose Espada
678606,Jose Ferrer
699010,Jose Garces
669796,Jose Hernandez
578428,Jose Iglesias
815278,Jose Miguel Rodriguez
800017,Jose Montero
699276,Jose Olivares
500779,Jose Quintana
692027,Jose Sanabria
624431,Jose Trevino
683165,Joseph King
680749,Joseph Menefee
641929,Joseph Odom
605137,Josh Bell
810840,Josh Blum
800857,Josh Bortka
677007,Josh Breaux
518626,Josh Donaldson
694795,Josh Ekness
676596,Josh Fleming
701056,Josh Grosz
623352,Josh Hader
543281,Josh Harrison
657624,Josh James
673962,Josh Jung
688460,Josh Kasevich
623507,Josh Lester
458676,Josh Lindblom
700380,Josh Loeschorn
666139,Josh Lowe
656671,Josh Maciejewski
656766,Josh Morgan
647304,Josh Naylor
592612,Josh Osich
572033,Josh Phegley
695620,Josh Randall
502210,Josh Reddick
687069,Josh Rivera
642028,Josh Rogers
668942,Josh Rojas
622250,Josh Sborz
681006,Josh Simpson
595001,Josh Smith
605479,Josh Smith
669701,Josh Smith
622251,Josh Staumont
657031,Josh Taylor
458708,Josh Tomlin
642165,Josh VanMeter
677020,Josh Walker
670174,Josh Winckowski
680739,Josh Winder
658069,Joshua Fuentes
641943,Joshua Palacios
680686,Josiah Gray
700648,Josue Gonzalez
547989,José Abreu
514888,José Altuve
621237,José Alvarado
640492,José Azocar
676480,José Barrero
621244,José Berríos
593993,José Briceño
676130,José Buttó
676609,José Caballero
620454,José Castillo
542585,José Cisnero
621016,José Cuas
592254,José De León
672701,José Devers
820862,José Fermin
665877,José Fermín
608422,José Godoy
684872,José Hernández
645444,José Herrera
600917,José Leclerc
446653,José Lobatón
673111,José Lopez
592530,José Marmolejos
665896,José Marte
500874,José Martínez
669304,José Miranda
620445,José Mujica
591741,José Osuna
606299,José Peraza
650671,José Quijada
608070,José Ramírez
642578,José Rodríguez
670351,José Rojas
602922,José Rondón
614179,José Ruiz
642350,José Siri
667755,José Soriano
660761,José Suarez
677588,José Tena
570632,José Ureña
664353,José Urquidy
501625,José Álvarez
663558,Jovani Morán
699304,Juan Arnaud
686228,Juan Burgos
801275,Juan De La Cruz
492802,Juan Graterol
501571,Juan Lagares
700288,Juan Martinez
675848,Juan Mejia
695996,Juan Mendez
804974,Juan Mercedes
573668,Juan Minaya
666661,Juan Morillo
504379,Juan Nicasio
702418,Juan Reynoso
665742,Juan Soto
672730,Juan Then
660766,Juan Yepez
806666,Juanmi Vasquez
687924,Julian Aguiar
669343,Julian Bosnic
642759,Julian Fernández
657240,Julian Merryweather
691083,Julio Bonilla
694040,Julio Dilone
801249,Julio Mendez
683650,Julio Ortiz
677594,Julio Rodríguez
527054,Julio Teherán
628711,Julio Urías
808982,Jung Hoo Lee
578570,Juniel Querecuto
691406,Junior Caminero
658551,Junior Fernández
448855,Junior Guerra
691265,Junior Sanchez
595777,Jurickson Profar
605121,Justin Anderson
677865,Justin Bruihl
702222,Justin Crawford
681909,Justin Dean
643290,Justin Dunn
681948,Justin Evans
686607,Justin Fall
679822,Justin Foscue
621057,Justin Garza
518748,Justin Grimm
663795,Justin Hagenman
694367,Justin Lange
664875,Justin Lawrence
679885,Justin Martinez
502522,Justin Miller
596101,Justin Shafer
686580,Justin Slaten
475253,Justin Smoak
657006,Justin Steele
686993,Justin Sterner
682109,Justin Toerner
623437,Justin Topa
457759,Justin Turner
457708,Justin Upton
434378,Justin Verlander
642211,Justin Williams
458677,Justin Wilson
680736,Justin Wrobleski
657144,Justin Yurchak
656954,Justus Sheffield
669234,Justyn-Henry Malloy
664789,Ka'ai Tom
688540,Kade Bragg
669704,Kade Strowd
678906,Kai-Wei Teng
806262,Kaiden Wilson
672391,Kaleb Ort
670224,Kameron Misner
669716,Kamron Willman
801740,Karell Paz
666154,Karl Kauffmann
703596,Karson Milbrandt
663647,Ke'Bryan Hayes
642221,Kean Wong
676775,Keaton Winn
669211,Keegan Akin
624522,Keegan Thompson
660688,Keibert Ruiz
672456,Keider Montero
700731,Keiner Delgado
700296,Keiner Leon
694989,Kelena Sauer
687005,Kellen Strahm
680983,Kelvin Cáceres
642721,Kelvin Gutiérrez
516969,Kelvin Herrera
692487,Kelvin Perez
808383,Kelvis Salcedo
571704,Ken Giles
686610,Ken Waldichuk
608665,Kendall Graveman
696070,Kendry Rojas
685744,Kenedy Corona
445276,Kenley Jansen
670046,Kenny Rosenberg
592288,Kent Emanuel
628317,Kenta Maeda
695761,Kenya Huggins
605309,Keone Kela
681481,Kerry Carpenter
665645,Kervin Castro
682775,Kervin Pichardo
669374,Keston Hiura
606466,Ketel Marte
622492,Keury Mella
607345,Kevan Smith
674265,Kevin Abel
682634,Kevin Alcántara
605196,Kevin Cron
592332,Kevin Gausman
656464,Kevin Ginkel
643361,Kevin Herget
687330,Kevin Kelly
595281,Kevin Kiermaier
641838,Kevin McCarthy
805808,Kevin McGonigle
806656,Kevin Miranda
621028,Kevin Newman
656821,Kevin Padlo
607680,Kevin Pillar
608700,Kevin Plawecki
534812,Kevin Quackenbush
675656,Kevin Smith
692944,Kevin Villavicencio
641871,Keynan Middleton
701590,Khal Stephen
666137,Khalil Lee
501981,Khris Davis
669912,Kirby Snead
489446,Kirby Yates
668948,Kirk McCarty
693805,Kliubert Avila
673540,Kodai Senga
676831,Kodi Whitley
665019,Kody Clemens
681892,Kody Funderburk
682210,Kody Hoese
685503,Kohei Arihara
640464,Kohl Stewart
663465,Kolby Allard
594777,Kole Calhoun
543939,Kolten Wong
688427,Kolton Ingram
592831,Konner Wade
680089,Konnor Ash
663455,Konnor Pilkington
686676,Korey Lee
670298,Kramer Robertson
592178,Kris Bryant
663460,Kris Bubic
692225,Kristian Campbell
690603,Kristófer Bow
677958,Kumar Rocker
435559,Kurt Suzuki
676710,Kutter Crawford
547942,Kwang Hyun Kim
681066,Ky Bush
679775,Kyle Backhus
607457,Kyle Barraclough
680694,Kyle Bradish
621129,Kyle Cody
605195,Kyle Crick
675971,Kyle Dohy
664871,Kyle Dowdy
571657,Kyle Farmer
640448,Kyle Finnegan
607536,Kyle Freeland
608335,Kyle Funkhouser
664247,Kyle Garlick
502043,Kyle Gibson
690986,Kyle Harrison
606996,Kyle Hart
543294,Kyle Hendricks
543309,Kyle Higashioka
664060,Kyle Holder
669165,Kyle Hurt
664728,Kyle Isbel
675781,Kyle Jones
691720,Kyle Karros
664918,Kyle Keller
681517,Kyle Leahy
641786,Kyle Lewis
543456,Kyle Lobstein
700932,Kyle Manzardo
668832,Kyle McCann
641851,Kyle McGowin
666205,Kyle Muller
669459,Kyle Nelson
693312,Kyle Nicolas
594986,Kyle Ryan
686619,Kyle Schmidt
656941,Kyle Schwarber
572122,Kyle Seager
669065,Kyle Stowers
691019,Kyle Teel
663656,Kyle Tucker
667725,Kyle Tyler
657140,Kyle Wright
622092,Kyle Zimmer
677347,Kyren Paris
677928,LJ Hatch
663544,LJ Talley
664774,LaMonte Wade
679712,Lael Lockhart
669199,Lake Bachar
458681,Lance Lynn
621121,Lance McCullers
805793,Landen Maroudis
694738,Landen Roupp
689017,Landon Knack
814280,Landon Tomkins
682010,Lane Ramsey
657041,Lane Thomas
663457,Lars Nootbaar
671732,Lawrence Butler
650528,Laz Rivera
682844,Lazaro Benitez
681751,Lazaro Estrada
801461,Leam Mendez
660681,Leandro Cedeno
672820,Lenyn Sosa
677870,Leo Jimenez
660844,Leo Rivas
665750,Leody Taveras
800320,Leonel Sequera
544725,Leury García
682119,Levi Jordan
686651,Levi Stoudt
694370,Levi Wells
650331,Lewin Díaz
621446,Lewis Brinson
626929,Lewis Thorpe
521230,Liam Hendriks
689414,Liam Hicks
814557,Liam Rocha
801737,Liomar Martinez
678894,Liover Peguero
670869,Livan Soto
664714,Ljay Newsome
657766,Locke St. John
663531,Logan Allen
671106,Logan Allen
828603,Logan Berrier
669722,Logan Davidson
686482,Logan Driscoll
688138,Logan Evans
523253,Logan Forsythe
669302,Logan Gilbert
670810,Logan Gillaspie
701656,Logan Henderson
489149,Logan Morrison
681351,Logan O'Hoppe
682515,Logan Porter
689912,Logan Van Treeck
701121,Logan VanWey
657277,Logan Webb
681315,Logan Whitaker
456715,Lorenzo Cain
661411,Lorenzo Cedrola
815694,Lou Albrecht
642152,Lou Trivino
545343,Louis Head
686973,Louis Varland
666971,Lourdes Gurriel
678215,Luarbert Arias
827640,Lucas Elissalt
668674,Lucas Erceg
656458,Lucas Gilbreath
608337,Lucas Giolito
476595,Lucas Luetge
608371,Lucas Sims
665650,Lucius Fox
679883,Luinder Avila
642772,Luis Alexander Basabe
700728,Luis Arejula
650333,Luis Arráez
501593,Luis Avilán
642456,Luis Barrera
669134,Luis Campusano
622491,Luis Castillo
622379,Luis Castillo
570666,Luis Cessa
664351,Luis Contreras
681168,Luis Curvelo
806927,Luis De La Cruz
665782,Luis De Los Santos
666818,Luis Frías
472610,Luis García
677651,Luis García
671277,Luis García
703725,Luis Gastelum
661563,Luis Gil
670768,Luis González
692285,Luis Guerrero
641645,Luis Guillorme
642451,Luis Liberato
606336,Luis Marté
682641,Luis Matos
665622,Luis Medina
682825,Luis Mey
806960,Luis Morales
656814,Luis Ortiz
682847,Luis Ortiz
665854,Luis Oviedo
672715,Luis Patiño
678821,Luis Peralta
606131,Luis Perdomo
650859,Luis Rengifo
699105,Luis Reyes
673357,Luis Robert
702436,Luis Serna
622663,Luis Severino
620443,Luis Torrens
649966,Luis Urías
677605,Luis Verdugo
676679,Luis Vázquez
682668,Luisangel Acuña
572703,Luke Bard
673316,Luke Barker
687259,Luke Bell
666124,Luke Berryhill
608652,Luke Farrell
688780,Luke Gold
695705,Luke Holman
592426,Luke Jackson
807712,Luke Keaschall
681432,Luke Little
571912,Luke Maile
670042,Luke Raley
814477,Luke Stofel
572228,Luke Voit
596133,Luke Weaver
663897,Luke Williams
663609,Luken Baker
650347,Luís Madero
680689,Lyon Richardson
669004,MJ Melendez
669135,Mac Sceroler
669022,MacKenzie Gore
806368,Maddux Houghton
518516,Madison Bumgarner
694365,Magdiel Cotto
642423,Magneuris Sierra
596748,Maikel Franco
672580,Maikel García
605480,Mallex Smith
694216,Malvin Valdez
544365,Manny Banuelos
518435,Manny Barreda
592518,Manny Machado
444489,Manny Piña
694202,Manuel Beltre
808510,Manuel Genao
622534,Manuel Margot
655889,Manuel Rodríguez
691456,Manuel Sequera
687847,Marc Church
542303,Marcell Ozuna
691785,Marcelo Mayer
594835,Marco Gonzales
672380,Marco Jimenez
682617,Marco Luciano
694397,Marco Raya
804614,Marco Vargas
676203,Marcos Castañon
691988,Marcos De La Rosa
650959,Marcos Diplán
672733,Marcos Gonzalez
543760,Marcus Semien
573186,Marcus Stroman
519393,Marcus Walden
657129,Marcus Wilson
807814,Mariano Salomon
666128,Mario Feliciano
571446,Mark Appel
592192,Mark Canha
696501,Mark Coley
676628,Mark Contreras
656627,Mark Kolozsvary
643410,Mark Leiter
664029,Mark Mathias
453343,Mark Melancon
592622,Mark Payton
668901,Mark Vientos
664753,Marty Costes
455117,Martín Maldonado
527048,Martín Pérez
503556,Marwin González
547888,Masahiro Tanaka
807799,Masataka Yoshida
686930,Mason Barnett
696131,Mason Black
826314,Mason Burns
669438,Mason Englert
689254,Mason Fluharty
669200,Mason McCoy
695243,Mason Miller
682254,Mason Montgomery
680900,Mason Pelio
666168,Mason Thompson
592863,Mason Williams
691026,Masyn Winn
571431,Matt Adams
700400,Matt Ager
805862,Matt Alifano
682929,Matt Allan
542882,Matt Andriese
598264,Matt Barnes
607461,Matt Beaty
571510,Matt Boyd
666374,Matt Brash
456713,Matt Bush
571539,Matt Carasiti
572761,Matt Carpenter
656305,Matt Chapman
571602,Matt Davidson
571616,Matt Dermody
622110,Matt Duffy
670036,Matt Festa
641582,Matt Foster
814290,Matt Gabbert
657424,Matt Gage
676769,Matt Givin
685301,Matt Gorski
594840,Matt Grace
664180,Matt Hall
518774,Matt Harvey
459964,Matt Joyce
702046,Matt Keating
461314,Matt Kemp
571863,Matt Koch
640454,Matt Krook
543483,Matt Magill
666159,Matt Manning
680574,Matt McLain
670223,Matt Mervis
519043,Matt Moore
621566,Matt Olson
676840,Matt Peacock
608703,Matt Reynolds
669422,Matt Sauer
807713,Matt Shaw
533167,Matt Shoemaker
621381,Matt Strahm
694335,Matt Svanson
664161,Matt Swarmer
642136,Matt Thaiss
663837,Matt Vierling
663362,Matt Waldron
670242,Matt Wallner
675662,Matt Whatley
446308,Matt Wieters
605538,Matt Wisler
676946,Matthew Batten
621199,Matthew Bowman
669461,Matthew Liberatore
